"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGL166W_mRNA",31.0340835633905,-0.962227455434481,0.387596746032493,-2.48254781621365,0.0130446559186885,0.0357909217370771
"YKR044W_mRNA",39.5525860783809,-0.840429940760482,0.323098346584966,-2.60115828398234,0.00929095751587808,0.0271475925002466
"YGL104C_mRNA",35.1729462897332,-0.0802840967431604,0.384643154631201,-0.208723581263619,0.834664030382883,0.891436546405879
"YHL029C_mRNA",107.928758953929,-1.18717649981735,0.290883252284578,-4.08128171867353,4.47880282901064e-05,0.000279947261639738
"YDR077W_mRNA",2323.87230428036,0.46658903013432,0.18053438478446,2.58448843798581,0.00975235742685254,0.0281468312255881
"YDR381C-A_mRNA",105.523886327065,0.210479371086638,0.282962955674108,0.74384072849822,0.456972836937695,0.589756432602548
"YHR048W_mRNA",41.0111282255175,-0.663258191167307,0.408363779251613,-1.6241846727514,0.104336401054176,0.191942558912392
"YJR002W_mRNA",83.0616428699586,-0.705660553073871,0.264154590028474,-2.67139235777733,0.00755372952929042,0.0228304901080795
"YGR149W_mRNA",63.024012761806,-0.84993508168435,0.344296037361408,-2.46861708951989,0.0135636269723982,0.0369112356165993
"YJR145C_mRNA",374.417718358168,-1.00588346933561,0.226253853397313,-4.4458180677667,8.75580266327127e-06,6.43785119255375e-05
"YBR090C_mRNA",54.8063430223331,0.051196175132969,0.268024379202602,0.191013128303039,0.84851530763448,0.900370089504946
"YIL123W_mRNA",65.4118469189344,1.04766643818847,0.283134035141057,3.70024902751985,0.000215388000440224,0.00111076415524014
"YHR039C-A_mRNA",643.376572365449,1.14760223952343,0.342781986610736,3.34790707898736,0.000814243071579951,0.0034775421749823
"YKR080W_mRNA",102.624809391105,-0.881279185160067,0.230515392038524,-3.82308173595969,0.000131794066939546,0.000721962658827004
"YNL190W_mRNA",295.425852382757,0.510872309617211,0.229185749096273,2.22907537502522,0.0258088900521299,0.0623624647923748
"YOR132W_mRNA",103.947204910087,1.46630804242751,0.225902348484144,6.49089330972773,8.53288926392839e-11,1.69534332773599e-09
"YOR216C_mRNA",47.9139027139705,0.128172062121821,0.437773150190471,0.292781916995262,0.769688851032919,0.846696296639322
"YPL042C_mRNA",85.8568292133741,-0.97379832104345,0.267006530575539,-3.64709551839202,0.000265221350545118,0.00131737689635968
"YNL194C_mRNA",127.718694464227,2.26073800471844,0.249790245333471,9.05054559556697,1.42255754337673e-19,8.75356282516674e-18
"YKL065W-A_mRNA",24.5101825473912,3.58796289278623,0.52009927688054,6.89861157720921,5.25132365056188e-12,1.2752064864851e-10
"YPR149W_mRNA",1150.05697672376,1.58349859088847,0.23266490855856,6.80591929697862,1.00405989110677e-11,2.3482404390534e-10
"YBR064W_mRNA",4.41787844747997,0.367041089529542,1.29381404147092,0.283689214805753,0.776648560655176,0.851710351156952
"YIR001C_mRNA",61.1285806236494,-0.53166348711545,0.349309053188979,-1.52204325156101,0.127998243683163,0.224848356004403
"YDL023C_mRNA",23.9821667117527,0.338995979991718,0.476183938266635,0.711901332131661,0.476525877197339,0.607188150184601
"YJR048W_mRNA",505.563689340408,-0.371407651269308,0.138160674089608,-2.68822987233271,0.00718319281182616,0.021877499299065
"YDL083C_mRNA",186.791745473339,-0.446571139105897,0.191979792809477,-2.32613616553425,0.0200112877497855,0.050868474110875
"YHR035W_mRNA",18.9919467149924,-0.248156039600388,0.45024982089856,-0.551151889644608,0.581529557017159,0.700470270886179
