"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBR099C_mRNA",49.660870643063,0.812635147460095,0.408530453947374,1.98916663276412,0.046682813559309,0.0859603928933471
"YBL014C_mRNA",59.9380277297711,-1.1830329456155,0.285044064083359,-4.15035110245107,3.31965663121985e-05,0.000137676619427233
"YNL250W_mRNA",103.45814833106,0.060583809009649,0.293058257754713,0.206729574774027,0.836221058964168,0.87890465931835
"YDR431W_mRNA",3.90158025981784,0.00252686873605263,0.870060057635156,0.00290424633779962,0.997682749943833,0.998312799043892
"YNL314W_mRNA",37.9506221813331,-0.720852432460426,0.321098537282537,-2.24495707318075,0.0247708884560051,0.0498881128167017
"YNL227C_mRNA",54.5687926162123,0.642325044246461,0.371202669444442,1.7303890761556,0.08356078423139,0.139922919539908
"YER054C_mRNA",271.533429712216,2.0548816078498,0.285730975800173,7.19166552417085,6.40056750537669e-13,8.13839298141863e-12
"YBR062C_mRNA",46.174481495622,0.366150552221221,0.320797196726121,1.14137703183803,0.253713058449392,0.349484411688592
"YDL154W_mRNA",31.2920047804723,-0.0646864240499227,0.341344429286592,-0.189504847596655,0.84969715610334,0.889425804978592
"YDL184C_mRNA",260.318295245637,2.40723235986685,0.186072824792513,12.9370442059506,2.78125644034853e-38,2.67084898771651e-36
"YOR010C_mRNA",31.3134218081115,-1.16560102640132,0.341256910139542,-3.41561149904539,0.000636389699142203,0.00196945210603676
"YDR153C_mRNA",108.650772575632,1.10710365647973,0.255774722802635,4.32843263145286,1.50174253660058e-05,6.61434621054517e-05
"YMR024W_mRNA",96.2841693978019,-0.180059743376997,0.257825650537936,-0.698377927104285,0.48494087660747,0.583660325852287
"YNL218W_mRNA",50.5961657840286,-0.7442846534272,0.305881401872707,-2.43324585565007,0.0149641363065251,0.0322265361572396
"YPL070W_mRNA",83.9460108233769,-0.731443092923396,0.332266893545434,-2.2013721713848,0.0277096874130208,0.0548482194952297
"YBL092W_mRNA",735.186668149753,0.602414774928878,0.18099591190126,3.32833359936615,0.000873671797165305,0.00260090739804307
"YGL254W_mRNA",30.8826785355308,-1.68700411545561,0.392226576065333,-4.30109589303967,1.69955487430823e-05,7.39312202701824e-05
"YLR313C_mRNA",16.9388895255489,0.813153962077526,0.464070101354159,1.75222226061265,0.0797355973341285,0.134763790907655
"YHR133C_mRNA",50.5286674147716,-0.0630396899943212,0.29183679980362,-0.216010078361403,0.828979891622409,0.872479998854671
"YPR159W_mRNA",272.807963160033,-0.586990519073778,0.367257362455855,-1.59830837739661,0.109974363915926,0.176683781622088
"YML054C_mRNA",493.876446335103,-1.50660515139518,0.183887994320921,-8.19305880712286,2.54669665141334e-16,4.92102541971272e-15
"YMR317W_mRNA",76.9253004797308,-0.949835030446755,0.261602721382711,-3.63083008244856,0.000282511139647904,0.000941406731381921
"YAL056W_mRNA",221.909515512458,-1.88046852060895,0.249558767067604,-7.53517314861371,4.87687272181132e-14,6.96162597090994e-13
"YOR384W_mRNA",27.018098937221,-8.44468472175593,1.21961111783465,-6.92407981385819,4.38818466651337e-12,5.14090839489127e-11
"YPL002C_mRNA",69.3757099526817,-2.71039427321919,0.337859961959652,-8.02224169297359,1.03832582271907e-15,1.81793068077168e-14
"YLR303W_mRNA",1203.64871888196,3.29035480603986,0.242957439789033,13.5429267319287,8.72424624565707e-42,9.87397726874544e-40
"YNL004W_mRNA",127.601533820111,0.0349980267053067,0.225633576711496,0.155110011618779,0.876734589581252,0.909897466639262
"YIL035C_mRNA",89.6290596049742,0.74056219615553,0.285511785981172,2.59380604415526,0.00949200177509836,0.0215937929829768
"YGR023W_mRNA",78.8575551604708,-0.626864250563844,0.277613395784536,-2.25804755852046,0.0239426945625667,0.048420165327871
"YNR023W_mRNA",55.100773848056,0.295170988065851,0.282595599805986,1.04449958976183,0.296254308905019,0.396549062268218
"YNL092W_mRNA",37.114499480245,-0.96688223407519,0.304271307541732,-3.17769769974969,0.00148449443141351,0.00416265334206901
"YLR154W-B_mRNA",91533.5342594925,-0.75398407519893,0.386390676480467,-1.95135162697707,0.0510152315839423,0.0928055504532222
"YMR084W_mRNA",4.91467399064861,-0.886433005144029,0.916732681814204,-0.966948187545565,0.333569935652197,0.433268290613698
"YGL063W_mRNA",5.89441922882808,0.743581683387297,0.767708697706258,0.96857269640028,0.332758431657393,0.432708851014476
"YMR274C_mRNA",19.5263728032662,0.128196112952046,0.405394747961419,0.316225391662563,0.751831436113209,0.812452173611488
"YLL029W_mRNA",382.42771317081,0.498945450186225,0.168224619277212,2.96594786381433,0.00301751638239029,0.00781250769264285
"YJR121W_mRNA",3685.38157386168,1.53337748653756,0.141185344581685,10.8607411844393,1.77304230855596e-27,8.38622548628929e-26
"YDR434W_mRNA",69.836400240883,-0.887281668335036,0.268614344654603,-3.3031805113608,0.000955948304486089,0.00281411999713555
"YHR215W_mRNA",68.207776587412,-2.04319793879255,0.292629117424998,-6.98220996178285,2.90572421409229e-12,3.474807560173e-11
"YGL154C_mRNA",35.5298158936716,-0.207788741842662,0.306764078823336,-0.677356823001192,0.498179586091644,0.596986616874426
"YLL047W_mRNA",8.01409013285297,3.24295111870487,0.977528141887677,3.31750154265892,0.000908264140898757,0.00269124737027411
"YLR285C-A_mRNA",20.4456431047439,2.14848983813301,0.458926482778849,4.68155558407454,2.84706175618872e-06,1.43439407080478e-05
"YLR001C_mRNA",197.10969144473,-1.00355111503464,0.175529633308975,-5.71727460552567,1.08246112741368e-08,8.0713395594681e-08
